"MemberID","Gender","Visit_Last1Month","Visit_Last2Month","Visit_Last3Month","Spending_Last1Month","Spending_Last2Month","Spending_Last3Month","Age","Monthly_Income","Marital_Status","Payment_Channel","Buy_Groceries","Buy_Toiletries","Buy_Food","Buy_Electronic","Buy_Clothes","Buy_HomeAppliances","Last_Visit","y"
"ID030355",0,2,0,4,514265,0,417957,38,5523200,1,0,0,1,1,0,0,0,27,0
"ID547979",1,4,4,7,272671,283703,287636,28,2716500,1,1,0,1,1,0,0,0,19,0
"ID893763",1,4,3,7,345492,339057,349839,26,5712400,1,1,0,0,0,0,0,1,25,1
"ID666782",1,3,4,2,1219682,1016199,1119172,25,3831600,1,1,0,1,1,0,0,0,23,0
"ID704484",1,3,2,2,731176,699777,799371,28,1480100,1,0,0,1,1,0,0,0,11,0
"ID333394",1,3,3,3,337934,320861,313067,27,6157800,1,0,0,0,1,0,0,0,14,1
"ID102360",0,3,6,10,416798,376157,380582,25,6799500,0,1,0,0,1,0,0,0,22,1
"ID792706",1,0,1,0,0,1063506,0,32,6048800,1,1,0,0,1,0,0,0,43,0
"ID062779",1,0,1,2,0,330352,329245,34,1582300,0,1,0,1,1,0,1,0,52,0
"ID368978",1,3,7,6,157774,121619,113891,29,6423100,1,2,0,1,1,1,0,0,18,0
"ID642006",1,1,1,1,239563,234387,230499,23,5178900,0,0,0,1,1,0,0,0,18,0
"ID782674",1,2,4,2,580705,594659,607050,30,3758100,1,2,1,1,1,0,0,0,19,1
"ID749005",0,3,2,3,398717,402389,402945,21,3952800,0,2,0,1,1,0,0,1,12,1
"ID754708",1,4,2,4,229237,243949,221990,44,7093500,1,0,0,0,1,0,0,0,5,0
"ID777391",0,2,2,2,387726,380831,390600,29,5097100,1,0,0,1,1,0,0,1,12,1
"ID508944",0,3,5,4,554937,577441,418992,27,5986100,1,0,0,1,1,0,0,0,17,1
"ID018997",1,4,6,8,178800,185212,202592,35,8530500,0,1,0,0,1,0,1,0,15,0
"ID819635",0,7,5,1,422952,389033,406255,31,7880200,1,0,0,0,1,0,0,1,27,1
"ID729256",1,1,2,0,448609,490478,0,31,5436600,0,1,0,1,1,1,0,0,11,0
"ID712451",0,3,4,3,258339,299435,257827,24,5263700,0,1,0,1,1,0,0,0,25,1
"ID548220",1,6,11,4,393500,301231,273996,41,4227300,1,0,1,1,1,0,0,0,1,1
"ID017910",0,3,3,4,751396,819616,628335,21,9197200,0,2,0,0,1,0,1,0,7,0
"ID420777",1,3,3,5,398110,440470,427300,30,4387300,1,1,0,1,1,0,0,0,21,1
"ID788391",0,3,2,2,285936,241579,235982,44,4147700,1,0,0,1,1,1,0,0,10,0
"ID061107",0,0,0,3,0,0,190753,27,7307300,0,1,0,0,1,0,0,1,43,0
"ID647981",0,1,1,1,651360,573770,598965,30,4489200,1,0,0,1,1,0,0,0,6,1
"ID300036",0,2,2,4,217544,186378,171772,33,4556100,1,2,0,0,1,0,0,0,1,0
"ID234017",1,3,1,3,332146,326921,341041,27,8693100,1,1,1,0,1,0,0,0,27,1
"ID881910",0,3,5,3,865082,756663,825226,31,11079200,1,0,1,1,1,0,0,0,2,0
"ID108618",1,0,3,4,0,448893,413724,36,5339000,1,1,0,1,1,0,0,0,42,0
"ID842881",0,4,2,3,566452,528504,608287,31,6505100,1,0,0,0,1,0,0,0,20,1
"ID620020",0,4,4,3,588105,562215,637362,33,2040800,1,0,0,1,1,0,0,0,26,1
"ID638540",1,4,5,4,160558,155602,149903,25,4017400,1,2,0,0,1,0,0,0,10,0
"ID804428",0,4,6,9,482076,517235,561663,27,11799200,1,0,0,1,1,0,0,0,5,1
"ID180041",0,3,3,3,367324,311338,335663,29,2659300,1,0,0,1,1,0,0,0,12,1
"ID559146",0,3,2,1,426588,335276,286228,25,7667300,0,0,0,1,1,1,1,0,12,0
"ID478553",1,1,2,2,560592,593066,506751,31,9847100,0,0,0,0,1,0,0,1,18,1
"ID141609",0,3,2,1,468916,433585,442837,31,7056700,1,2,0,1,1,0,0,0,26,1
"ID390097",1,2,2,3,445141,412245,358534,33,4583000,0,2,1,1,1,0,0,0,3,1
"ID676571",1,1,0,2,261290,0,296021,26,3265100,0,0,0,1,1,0,0,1,13,0
"ID224292",0,4,8,7,637103,654929,656655,30,3083200,1,1,0,1,1,0,0,0,8,1
"ID523173",0,4,5,4,941436,953485,919408,30,3557900,1,1,0,1,1,1,1,0,10,0
"ID656663",1,6,7,9,527845,509580,490982,28,4731000,1,1,1,1,1,0,0,0,29,1
"ID221105",1,1,3,7,177427,157876,162721,25,4272500,1,2,0,1,1,0,0,0,7,0
"ID348663",0,6,0,0,901414,0,0,25,2820400,0,2,0,1,0,0,0,1,19,0
"ID737441",0,1,5,5,406149,376411,370115,26,8369300,1,2,0,0,1,0,0,0,14,1
"ID267901",1,2,6,2,193534,220773,232117,31,3578700,1,0,0,1,1,0,0,0,18,0
"ID564807",0,6,11,2,217468,221826,219930,32,5734100,1,2,0,1,1,0,0,0,11,0
"ID158318",1,3,3,3,440318,473482,416894,19,5116100,1,1,1,1,1,0,1,0,7,1
"ID926916",1,4,6,4,346764,347301,363822,26,3869700,0,1,0,0,0,0,0,0,29,1
"ID544531",1,1,1,3,448201,526269,450274,27,3617700,1,0,0,1,1,0,0,0,28,1
"ID815563",1,6,6,5,92298,94172,108668,31,6186800,1,0,0,1,0,0,0,1,4,0
"ID881901",1,8,5,5,497492,522993,537388,29,4738300,1,2,0,1,1,0,0,0,11,1
"ID305291",1,3,4,6,235147,240072,241111,24,7163100,1,1,1,0,1,0,0,0,6,0
"ID585102",0,7,5,8,611515,686637,658760,35,4474500,1,1,1,0,1,0,0,0,5,1
"ID033393",1,5,4,2,467218,447068,393275,38,5289900,0,0,0,1,1,0,0,0,12,1
"ID886754",1,3,5,5,226284,225786,257770,41,11420400,1,2,0,1,1,0,0,0,3,1
"ID429903",0,1,2,1,369226,405225,454436,35,4755800,0,1,0,1,1,0,1,0,8,1
"ID988285",0,5,9,7,87417,79564,71428,39,3018000,1,0,0,1,1,0,0,0,1,0
"ID130365",1,4,2,1,149696,169015,150869,20,3481900,0,0,0,1,1,0,0,0,0,1
"ID710444",1,1,1,3,241059,268424,252793,25,10656300,1,1,0,0,1,0,0,0,1,0
"ID179820",1,2,3,7,181526,206319,196495,25,1414000,0,0,1,0,1,0,0,1,29,0
"ID642271",0,3,1,0,385263,422986,0,25,4105900,1,2,0,0,1,0,0,0,9,0
"ID864335",1,6,9,9,702087,874606,1015907,28,4156700,1,0,0,1,1,0,0,0,10,0
"ID130664",1,4,5,5,337731,379624,376934,33,5497800,1,0,0,1,1,0,0,1,13,1
"ID040277",0,3,6,5,225101,234541,241792,34,4545600,1,1,0,1,1,1,0,1,1,0
"ID291804",1,3,3,8,307076,333326,327026,25,5452800,1,2,1,1,0,0,0,0,12,0
"ID828453",0,3,3,5,182376,191794,148515,25,4191800,1,1,1,1,1,0,0,0,4,0
"ID929838",1,8,10,4,124550,170904,154719,23,3702000,0,0,0,1,1,0,0,0,21,0
"ID784957",1,2,6,6,536288,656565,680888,29,3499100,0,0,0,1,1,0,1,0,17,1
"ID791000",1,2,4,3,793138,780077,825908,40,7395700,1,0,0,1,1,1,0,0,16,1
"ID475045",0,1,1,4,220394,195879,180951,34,5393200,1,2,0,0,1,0,0,0,10,0
"ID337720",0,5,10,5,350652,393295,456432,35,6047200,1,0,1,1,1,0,0,0,14,1
"ID163588",1,3,5,2,823662,785324,816741,29,6930200,1,1,0,1,1,0,0,0,1,0
"ID592146",1,2,1,2,650733,611385,550257,31,6062600,1,0,0,1,1,0,0,0,17,1
"ID424127",1,6,11,5,472723,579493,620518,24,4465100,0,1,0,1,1,0,0,0,13,1
"ID693494",0,5,5,2,346059,377251,355121,26,4080400,0,0,0,0,1,0,0,0,26,1
"ID775168",1,2,2,3,336415,334657,276430,20,8173200,1,0,0,1,1,0,0,1,20,1
"ID402519",1,1,2,2,419128,407684,358782,23,8552200,0,1,1,1,1,0,0,0,13,1
"ID086290",1,4,3,1,527314,465736,466253,25,12709900,0,0,0,1,1,0,1,0,12,1
"ID104432",0,3,2,2,557132,590813,547267,27,3593800,1,2,0,1,1,0,0,0,23,1
"ID310542",1,2,3,2,481211,416486,380956,29,2739400,0,1,0,1,1,0,0,0,16,1
"ID285690",0,4,2,1,300893,314276,372504,29,4667500,1,0,0,1,1,0,0,0,22,0
"ID885493",0,3,2,3,389982,356101,340744,32,4104000,0,0,0,0,1,0,0,0,5,0
"ID596672",1,2,4,4,358432,406699,441568,24,2913000,1,2,0,1,1,0,0,1,12,1
"ID292835",1,7,5,1,988095,1121396,1139589,36,5120100,1,0,0,1,1,0,1,0,10,0
"ID074987",1,2,1,1,284168,261540,295729,27,6663300,0,1,0,1,1,0,0,0,2,0
"ID422389",0,3,6,1,320614,294727,313289,27,4443100,1,1,1,0,1,0,0,1,23,1
"ID450849",1,5,5,3,192687,216556,240387,19,11186400,1,2,0,1,1,0,0,1,6,1
"ID853464",0,3,5,3,189581,227682,228812,40,6377700,1,2,0,1,1,0,0,0,20,1
"ID622275",1,1,3,2,414538,375357,327813,24,1939400,1,0,0,0,1,0,0,1,12,1
"ID524940",1,4,7,4,343356,362422,355999,20,2877500,1,0,1,1,1,0,0,1,26,1
"ID545566",0,2,2,5,139951,132574,137655,29,6740600,1,0,0,1,1,0,1,0,22,0
"ID224818",0,3,4,7,534249,632796,564539,32,3389800,0,0,0,1,0,0,0,0,11,1
"ID106781",1,5,6,3,564322,596188,617911,27,4261900,0,1,0,0,1,0,1,0,26,1
"ID480444",0,3,4,4,962283,979358,944154,27,5191900,1,2,1,1,1,0,0,0,24,0
"ID376291",1,3,2,0,614593,713095,0,26,5644600,1,2,0,1,1,1,0,0,20,0
"ID955402",0,4,3,1,280824,311736,300517,28,3495900,0,1,0,1,0,0,0,1,14,1
"ID798342",1,2,2,1,625954,653374,620962,34,4200900,0,2,0,1,1,0,0,0,18,0
"ID571100",0,8,10,5,262571,248044,273055,32,3566600,1,2,0,0,1,0,1,0,21,1
"ID530163",1,4,1,4,517966,454378,557008,31,4938900,0,2,0,1,0,0,0,0,24,1
"ID165480",0,5,9,3,545187,576086,487028,40,6237400,1,2,0,0,1,0,0,0,18,1
"ID146388",1,5,8,8,1422005,1590508,1595187,36,6503900,1,1,0,1,0,0,0,0,1,0
"ID966291",1,3,0,1,392902,0,373004,22,9426800,0,0,0,1,1,0,0,1,20,0
"ID210020",0,7,7,8,672316,653958,625894,23,4125500,0,1,0,0,1,0,0,0,1,1
"ID305364",0,6,4,2,414536,357516,378409,27,6248100,1,1,0,1,1,0,0,0,7,1
"ID550211",0,5,4,3,757726,889358,758498,28,6694900,1,0,0,0,1,0,0,0,17,0
"ID481578",1,6,9,3,425174,403160,322230,36,5987100,1,0,0,0,1,0,0,0,16,1
"ID638674",0,6,5,3,341498,334451,315045,28,2958100,1,1,1,1,1,0,0,0,27,1
"ID641098",0,3,7,3,528743,514182,598964,39,5778100,1,1,0,1,1,0,0,0,22,0
"ID840623",1,2,3,2,581646,595119,548546,33,2486500,1,1,1,1,1,0,0,1,28,1
"ID861900",0,2,7,5,533588,545661,575895,40,5591300,1,2,0,1,1,0,0,0,19,1
"ID711269",0,1,1,6,250223,212906,246225,33,2840700,1,1,0,0,0,0,0,0,23,0
"ID281720",1,5,2,0,495000,468348,0,41,4221200,1,1,0,1,1,0,0,0,25,0
"ID648362",0,2,2,2,112269,99959,94876,31,4618500,0,2,0,1,1,0,0,0,5,0
"ID733916",1,3,7,8,621294,562165,571495,32,9203700,1,1,0,1,0,0,0,0,19,1
"ID538069",0,2,3,3,376282,329289,349274,42,3732500,1,0,0,0,1,0,1,0,26,0
"ID857207",1,3,10,5,395875,449003,485221,28,2442900,1,0,0,1,1,0,0,0,3,1
"ID533506",1,5,6,4,508368,493008,488117,20,2139300,0,1,1,0,1,0,0,0,19,1
"ID379459",1,4,2,2,969412,994930,1008482,31,3503400,1,1,0,0,1,0,0,0,5,0
"ID444048",1,2,4,3,425371,404004,414108,48,5732800,1,0,1,0,1,1,0,0,8,1
"ID941037",1,5,3,2,132441,139258,139462,45,7031400,1,2,0,0,1,0,0,0,29,0
"ID507921",0,1,2,4,604453,645019,697539,33,9078300,1,2,0,0,1,0,0,0,2,0
"ID562145",1,2,3,3,504023,470753,433309,25,7423500,1,2,1,0,1,0,0,0,13,1
"ID023831",1,5,3,2,247931,244799,253082,47,4925500,1,0,0,1,1,0,0,0,1,0
"ID295063",1,5,8,3,1313361,1100230,1251329,35,5496000,0,0,0,1,1,1,0,0,0,0
"ID367569",0,4,3,4,653394,713708,635135,27,4342700,0,0,0,1,1,0,0,0,25,0
"ID083967",1,5,2,0,268046,241064,0,21,5240300,1,0,1,1,1,0,0,0,12,0
"ID707956",0,2,2,1,322837,332516,295405,28,5621800,0,0,0,0,1,0,1,0,26,0
"ID699079",1,3,4,4,559200,488067,476017,25,2734200,0,1,0,1,1,0,0,1,27,1
"ID449365",0,2,3,3,316804,306663,248490,30,3341400,1,1,0,1,0,0,0,0,18,0
"ID107926",1,4,6,10,687375,658856,635589,27,6947900,1,2,0,0,1,0,0,1,29,1
"ID079395",1,2,4,2,366541,357666,365766,28,1921300,1,1,0,1,1,0,0,0,3,0
"ID624917",0,0,2,3,0,234417,241914,27,2979100,1,0,0,1,0,0,0,1,43,0
"ID712414",1,2,3,2,616021,652335,617539,36,5315100,1,2,1,0,1,0,0,0,16,1
"ID786729",1,2,3,6,1308780,1458120,1294170,34,5056300,1,0,0,0,1,0,0,0,27,0
"ID919643",0,3,1,0,398667,488829,0,31,7123000,1,2,0,0,1,0,0,1,7,0
"ID511399",1,1,1,4,239739,241167,231174,32,5269300,1,1,0,0,0,0,0,0,21,0
"ID783344",1,6,2,1,433278,369892,376215,30,6714900,1,0,1,0,0,0,0,0,29,0
"ID665368",1,3,6,5,453208,438954,435910,27,4669900,1,0,0,1,1,0,0,1,21,1
"ID463493",1,2,2,1,405908,447760,410438,33,4485100,1,2,0,1,1,0,0,0,13,1
"ID150139",1,3,6,5,455764,387768,467311,33,5211300,1,0,0,0,1,1,0,0,27,1
"ID978633",1,2,5,4,432421,585603,502894,24,5933300,0,0,0,1,1,0,0,0,0,1
"ID657629",1,3,4,4,599220,684980,611124,26,1819600,1,1,1,1,0,0,0,0,19,1
"ID258282",0,3,3,4,181999,156734,136596,32,10555700,1,1,0,1,1,0,0,1,14,0
"ID420099",0,6,7,3,261433,190368,202751,23,10603000,1,0,0,1,1,0,0,0,13,0
"ID669228",0,1,2,1,396438,427043,414439,24,3253900,1,0,1,1,1,0,0,0,6,1
"ID636903",1,1,1,1,271638,252438,248639,39,6210600,1,0,0,1,1,0,0,0,26,0
"ID956151",0,3,5,3,905644,998916,860235,29,5966400,1,1,0,0,1,0,0,0,1,0
"ID778823",1,4,7,8,205846,210354,209229,39,6227200,1,1,0,1,0,0,0,0,1,0
"ID865962",1,3,5,5,545730,561601,487003,23,7249900,0,0,1,1,1,0,0,0,12,1
"ID516440",0,2,3,2,142149,127908,113427,26,3963900,0,0,0,1,1,0,0,0,18,0
"ID198887",0,0,2,3,0,433961,415306,34,5607800,0,0,0,0,0,0,0,0,36,0
"ID373697",1,2,2,2,1317367,1348086,1298398,37,5425600,0,2,0,1,0,1,1,0,28,0
"ID109017",1,6,8,1,665778,749243,725704,25,3133500,0,2,0,1,1,0,0,0,6,0
"ID940614",0,4,1,1,692928,700880,652646,27,5232700,0,0,0,1,1,0,0,1,11,0
"ID884209",0,3,3,2,500916,567094,597021,35,7231500,1,2,1,0,1,0,0,0,21,1
"ID137683",0,1,3,4,512836,425757,365170,28,7558000,1,2,1,1,1,0,0,0,22,1
"ID811496",0,1,1,1,304066,306347,280292,29,2052600,0,0,0,1,1,0,0,0,24,0
"ID503678",1,5,5,6,290257,309984,325136,27,3146100,1,0,1,1,1,0,0,1,15,0
"ID615053",0,1,4,2,153246,138207,143747,25,6462800,0,1,0,1,1,0,0,1,10,0
"ID855938",1,0,2,3,0,476904,465289,32,7481900,1,1,0,1,0,0,0,0,32,1
"ID126158",1,5,7,5,502192,523808,464764,40,6384200,1,0,1,1,1,0,0,1,1,1
"ID273604",1,4,5,4,374581,349173,410555,28,6768600,1,0,1,1,1,0,0,1,5,1
"ID851255",0,4,6,5,468764,466482,484248,26,3484900,0,1,0,1,0,0,0,0,18,1
"ID452079",0,3,4,3,353964,315665,244117,32,3706200,0,1,0,0,1,0,1,0,4,0
"ID419169",0,4,3,5,985457,1047533,1055642,22,6726700,0,0,0,1,1,0,0,0,24,0
"ID575086",1,0,3,5,0,358500,334160,22,4445700,0,1,0,1,1,0,0,1,45,0
"ID525050",0,3,1,1,278790,263885,253390,24,2901500,0,2,1,1,1,0,0,0,8,0
"ID770521",1,4,5,6,805863,848273,706570,19,4588700,0,0,0,1,1,0,0,0,19,0
"ID237470",0,2,3,3,612634,644496,637703,29,3957500,1,1,0,1,1,1,0,0,6,1
"ID766777",1,6,7,9,328703,350022,331935,25,3856100,1,0,0,0,1,0,0,0,13,1
"ID841896",0,2,2,2,1120298,945331,1015912,30,3447300,1,0,0,1,1,0,1,0,24,0
"ID760107",0,3,5,2,562602,580278,449063,38,5168800,1,1,0,1,1,0,0,0,4,1
"ID185438",0,3,3,3,570789,547626,550159,34,2914500,1,2,0,1,0,0,0,0,17,0
"ID711434",1,7,4,5,363743,335883,374311,33,3995600,1,1,1,0,1,0,0,0,25,0
"ID171828",0,5,4,4,300751,300078,282400,29,5934300,1,0,0,1,1,1,0,0,28,1
"ID345931",1,3,4,1,574680,555046,407815,27,8006600,1,1,0,1,1,0,0,0,14,1
"ID958019",0,1,8,5,335875,278885,247054,23,7814000,1,2,1,1,1,0,0,0,11,0
"ID732083",0,5,5,3,592247,642255,574781,25,3887400,0,0,0,1,1,0,0,0,12,1
"ID849253",1,0,0,0,0,0,0,30,5009900,1,2,0,1,1,0,0,0,117,1
"ID269993",0,1,2,5,256145,284412,277958,31,2954900,1,2,0,1,1,0,0,0,22,0
"ID118306",0,5,5,4,246730,251893,220121,36,4409400,1,1,0,1,1,0,0,0,27,0
"ID257320",0,4,8,5,381336,326967,343533,23,3648200,0,0,0,0,1,0,0,0,0,0
"ID430315",1,9,8,6,416040,411669,338899,20,1739600,1,0,0,1,1,0,0,0,23,1
"ID184704",1,1,5,6,740193,667114,573969,36,5992800,1,0,0,1,1,0,0,0,26,1
"ID932465",0,1,3,1,1008182,1065026,1146362,22,5019800,0,2,0,1,1,0,0,0,17,0
"ID221029",0,2,6,7,512220,532008,465666,36,3602500,0,0,1,1,0,1,0,0,26,1
"ID532449",0,1,5,1,406457,389869,312032,28,6885100,1,1,0,1,1,0,0,1,2,1
"ID658469",1,1,0,2,303580,0,297697,39,2560500,1,0,1,0,0,0,1,1,25,0
"ID092256",0,2,2,4,721457,765832,690248,23,3344300,0,1,0,0,0,0,0,1,15,0
"ID270286",1,4,4,4,308040,304584,315165,19,3735700,0,2,0,1,1,0,0,0,9,0
"ID925797",0,4,3,3,403520,420548,470993,33,7090100,1,0,0,1,1,0,0,0,28,1
"ID615757",1,5,8,8,610343,668077,663780,33,10902500,1,2,0,1,1,0,0,0,17,1
"ID024446",1,3,5,4,1115620,1020279,1070841,32,8997600,1,2,0,0,1,0,0,0,2,0
"ID501267",0,3,5,4,352283,327118,313510,43,4948500,0,0,0,1,1,0,0,0,13,0
"ID798965",1,4,6,4,477373,496472,508981,28,4211200,0,1,0,0,1,1,0,0,0,1
"ID033089",1,3,7,5,669357,692987,689516,22,5782600,0,0,0,1,1,0,0,0,29,0
"ID399762",1,4,4,8,628847,608985,710025,23,6518200,0,2,0,0,1,0,0,0,28,1
"ID648698",0,2,4,4,292393,280655,284892,31,8947900,1,0,0,1,1,0,1,0,27,0
"ID025988",1,0,1,3,0,548304,475424,29,8892800,1,1,0,1,1,0,0,0,36,1
"ID364427",1,1,3,2,881998,829955,828777,26,5277200,0,0,0,1,0,0,0,1,28,0
"ID291476",1,5,1,2,621660,533410,510985,25,5467300,0,0,1,1,1,1,0,0,0,1
"ID919903",0,3,5,1,366030,386651,355106,27,7663200,1,1,0,1,1,0,0,0,21,1
"ID498122",1,5,3,3,133182,146771,162845,32,6426500,0,0,0,1,0,0,0,0,19,0
"ID439214",0,6,4,3,292021,271863,252552,28,7367700,1,1,0,1,1,1,0,1,9,1
"ID566182",1,5,3,6,533244,619764,640010,31,4234300,1,1,0,1,1,0,0,0,11,1
"ID367257",1,0,0,4,0,0,907838,25,6975900,1,2,1,1,1,0,0,1,53,0
"ID952432",0,3,2,3,1320366,1220906,1091989,21,5081500,0,0,0,1,1,0,0,0,7,0
"ID210442",1,4,6,3,699150,727778,763402,28,3302500,1,0,1,1,1,0,0,0,2,1
"ID990092",0,5,4,1,165336,179590,190160,24,5694400,1,2,0,1,1,0,0,0,9,0
"ID707022",1,5,3,5,335365,309612,241749,29,9252300,1,2,1,1,1,0,0,0,17,0
"ID317176",1,4,7,9,821784,838130,937423,35,10577600,1,0,0,1,1,0,0,0,22,0
"ID279762",0,3,4,3,554752,552770,555898,24,7006800,1,2,0,0,1,0,0,0,15,1
"ID066719",1,2,7,7,350982,359994,336231,44,4250300,1,2,0,1,1,0,0,1,13,1
"ID681941",1,2,2,4,357562,352407,411402,23,3898100,0,1,1,1,1,0,0,1,17,1
"ID985010",1,3,9,5,228750,215202,211002,22,2179600,0,0,0,1,1,0,0,0,6,0
"ID445888",1,4,5,2,259333,263936,285619,33,3190400,1,0,0,1,1,0,0,0,15,0
"ID710990",1,0,1,3,0,215367,221508,29,8054600,1,2,1,1,1,0,0,1,31,0
"ID300523",0,4,4,3,803595,825836,839842,31,7880700,1,0,0,1,1,0,0,0,18,0
"ID608291",1,3,1,2,1231378,1359402,1272498,30,4391300,1,0,1,0,1,0,0,0,12,0
"ID358043",0,3,2,2,289336,270320,284898,23,6226600,1,1,0,1,1,0,0,0,8,0
"ID547593",1,2,3,3,305882,350498,351783,22,3594500,0,0,1,0,1,0,0,0,28,0
"ID040678",1,4,4,0,260381,233722,0,28,8219900,0,1,0,1,1,0,0,0,18,0
"ID237971",0,2,1,2,238247,227323,255113,28,5016300,1,0,0,1,1,0,0,0,0,0
"ID806142",0,4,7,10,568439,591495,675084,21,5652300,0,0,1,1,1,0,0,0,20,1
"ID921204",1,1,0,1,1428797,0,1353215,22,6543400,1,0,0,1,1,0,0,0,19,0
"ID332892",0,7,11,6,159145,173242,178424,28,6096200,1,0,0,0,1,0,0,0,14,0
"ID541941",0,1,2,3,416433,401635,360020,27,4046300,1,1,0,0,1,0,0,1,15,1
"ID720887",1,2,2,2,601055,660730,652044,25,5816800,0,1,0,1,1,1,0,0,28,0
"ID070755",1,6,6,3,1021359,1087250,1095382,26,2462400,0,1,0,1,1,0,0,0,14,0
"ID454323",1,1,1,2,868784,810654,845357,27,4147800,1,0,0,1,1,0,0,0,7,0
"ID230218",0,2,4,2,460315,352896,340737,32,9947800,1,0,1,1,1,0,0,1,28,1
"ID291238",0,1,0,2,558669,0,636453,31,2051500,1,0,0,1,1,0,0,0,9,0
"ID405615",0,5,4,7,315803,303705,310735,25,3080900,1,1,1,1,1,0,0,0,16,0
"ID179393",0,0,2,2,0,498467,611607,33,1759000,1,0,0,1,1,0,0,0,49,1
"ID038365",0,5,5,3,276114,233208,242018,30,3601200,0,0,1,1,1,0,0,0,15,0
"ID759952",0,3,3,7,238598,241793,249821,32,5495000,1,0,1,1,1,0,0,1,24,0
"ID504530",0,1,5,6,372341,367697,408307,30,3444200,1,1,0,0,1,0,0,0,9,1
"ID974625",0,2,1,1,183804,200893,204964,25,7891200,0,2,0,1,1,0,1,0,8,0
"ID541673",1,0,1,1,0,398894,434634,23,13269300,0,0,1,1,1,0,1,0,46,0
"ID270287",0,2,3,1,245969,264680,256543,31,9194400,0,0,0,1,1,0,0,0,13,0
"ID781631",0,7,4,5,763309,694267,653968,21,9713100,1,0,0,1,1,0,0,0,17,1
"ID003912",1,3,5,4,399344,396833,418908,32,6155300,0,0,0,1,1,0,0,0,1,1
"ID010233",1,3,5,1,195590,214658,241164,32,7958200,1,2,0,1,1,0,0,0,25,0
"ID629807",1,3,3,0,275597,288051,0,23,3749100,0,0,0,1,1,0,0,0,2,0
"ID161432",1,2,4,2,547037,516762,451047,25,8019800,1,0,0,1,1,0,0,0,6,0
"ID102086",0,4,5,5,358923,367511,364136,33,6795600,1,0,0,0,1,0,0,0,25,1
"ID997668",1,2,1,4,1042567,927700,958935,31,4010500,0,0,0,1,1,0,0,0,6,0
"ID312658",1,5,4,3,635581,673946,709323,21,6670600,1,1,0,0,1,0,0,1,29,0
"ID305432",1,2,1,1,535873,540732,521404,29,8295400,1,0,0,1,1,0,0,0,9,1
"ID145333",1,3,3,6,1096653,1209009,1239392,33,6565100,1,1,0,1,1,0,1,0,17,0
"ID792527",1,4,5,2,507947,499740,529129,30,3080800,1,0,0,1,1,0,0,0,2,1
"ID479494",1,3,3,2,652867,764459,799273,24,3451400,1,2,0,1,1,0,0,0,12,0
"ID433691",0,3,4,5,271540,276226,291706,33,4576200,0,1,0,1,1,0,0,1,27,1
"ID775439",0,2,1,0,627456,684735,0,32,5955100,1,0,0,1,1,0,0,1,11,0
"ID881976",0,2,2,4,448832,385800,379423,37,5003500,1,1,1,1,1,0,0,0,22,1
"ID850976",1,4,6,1,241311,214190,155554,30,6834900,0,1,1,1,1,0,0,0,8,0
"ID932710",0,2,4,4,333531,275806,334145,32,4467400,1,0,0,0,1,0,0,0,24,0
"ID036559",1,3,3,3,480391,465125,494079,28,3211800,1,2,1,1,1,0,0,0,7,1
"ID812097",0,2,1,0,439423,461903,0,31,3636100,0,2,0,0,1,0,1,1,6,0
"ID605149",1,0,0,0,0,0,0,29,6791200,1,1,0,1,1,0,0,0,96,0
"ID517266",0,4,6,3,303390,313747,318064,30,3868400,1,0,0,1,1,0,1,0,19,0
"ID952101",1,3,5,3,793736,787478,971759,34,2628900,1,0,0,1,1,0,0,1,7,0
"ID013648",0,0,4,1,0,1409689,1414768,26,8906800,0,2,1,1,0,0,0,0,54,0
"ID243056",1,4,2,3,1286391,1431666,1443967,22,7371800,0,0,0,0,1,0,0,1,0,0
"ID106689",1,3,5,3,146881,138474,110235,35,4205600,1,0,0,1,1,0,0,0,6,0
"ID803420",1,0,3,2,0,409746,436394,32,8810000,1,2,0,1,1,0,0,0,53,1
"ID951099",1,1,4,5,717775,671145,566313,30,6407300,1,1,0,0,1,0,0,1,2,0
"ID845065",1,4,5,4,251916,209915,178093,28,10030700,1,0,0,0,1,0,0,0,25,0
"ID738073",1,1,1,5,369535,412073,364204,25,2587900,1,0,0,1,1,0,0,1,8,1
"ID055624",1,3,4,1,141420,142150,151286,38,8478300,0,0,0,1,1,0,0,1,27,0
"ID026556",1,3,1,3,187817,183065,171494,31,4993500,1,1,1,1,1,0,0,0,7,0
"ID973712",1,1,2,2,474792,470835,461191,29,7490600,1,0,0,1,1,0,0,0,24,1
"ID285445",1,5,11,4,380842,406756,374945,32,10950200,1,0,0,0,1,0,0,1,23,1
"ID474607",1,0,4,1,0,647565,590110,30,6151900,1,2,0,1,1,0,0,0,35,0
"ID156118",0,3,2,3,275442,247181,238464,29,3889900,1,1,0,1,0,0,1,0,9,0
"ID722146",1,4,6,2,161521,156529,132200,32,9105700,1,0,0,1,1,0,0,0,19,0
"ID361935",1,4,4,5,262537,246610,216789,28,5055700,1,0,0,1,1,0,0,0,9,0
"ID756255",1,2,2,1,143752,155542,159220,29,1188300,1,1,0,1,1,0,0,0,21,0
"ID039850",1,2,1,3,490990,498205,475828,34,7582800,1,0,1,0,1,0,0,0,18,1
"ID762337",1,4,6,2,425891,359452,324836,28,11350300,0,0,0,1,1,0,0,0,13,1
